Year,ID,Name,Nationality,Age,Height,Weight,Preferred Foot,Body Type,Skill Moves,Weak Foot,Finishing,ShotPower,Positioning,Crossing,Marking,StandingTackle,SlidingTackle,Interceptions,ShortPassing,Vision,BallControl,LongPassing,Stamina,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Value,Wage,Contract Valid Until,AttackingScore,DefendingScore,FieldingScore,GoalkeepingScore
24,215328,Gastón Ignacio Gil Romero,Argentina,30,177,78,Right,Normal (170-185),2,2,46,67,54,59,62,68,67,67,68,57,67,59,76,7,13,7,13,12,1000000.0,500.0,2023.0,64.30000000000001,67.0,64.35,16.5
24,215368,Reinhold Ranftl,Austria,31,180,77,Right,Lean (170-185),3,3,51,64,66,68,63,67,64,68,66,63,65,64,90,11,11,7,7,9,1000000.0,7000.0,2026.0,68.29999999999998,66.0,67.95,15.0
24,215370,Maximilian Hofmann,Austria,29,183,70,Right,Normal (170-185),2,3,35,44,58,34,67,68,67,65,65,40,58,64,70,14,13,9,15,9,1000000.0,8000.0,2025.0,47.5,67.9,58.099999999999994,18.35
24,215383,Abdallah Ndour,Senegal,29,186,70,Left,Lean (185+),2,3,27,41,54,68,64,66,67,65,66,51,68,66,60,12,9,12,6,14,1100000.0,3000.0,2026.0,52.69999999999999,66.85,62.400000000000006,17.5
24,215546,Michael Brouwer,Netherlands,30,189,81,Right,Normal (185+),1,3,18,48,4,13,21,20,19,9,24,33,26,21,25,71,67,64,63,66,800000.0,3000.0,2025.0,26.5,21.849999999999998,29.85,64.6
24,215750,William Gabriel Mendieta Pintos,Paraguay,34,179,77,Right,Normal (170-185),3,4,67,69,61,68,20,40,39,25,69,70,71,66,53,16,16,9,15,15,575000.0,500.0,2028.0,75.1,37.449999999999996,66.85000000000001,19.15
24,215970,Boli Bolingoli-Mbombo,Belgium,28,181,74,Left,Lean (170-185),3,2,54,63,64,68,59,64,63,58,64,59,66,54,75,7,8,16,13,14,1100000.0,6000.0,2024.0,68.45,62.900000000000006,63.5,17.4
24,216016,Oscar Ezequiel Jonathan Parnisari,Argentina,33,184,79,Right,Normal (170-185),2,3,20,42,34,37,71,66,63,72,63,35,51,58,38,12,15,14,6,6,575000.0,5000.0,2023.0,38.79999999999999,69.65,51.7,16.2
24,216268,Duncan Watmore,England,29,175,72,Right,Lean (170-185),3,3,70,67,71,60,44,30,35,21,66,65,67,56,72,6,15,8,14,15,1200000.0,13000.0,2025.0,73.69999999999999,38.650000000000006,65.25,17.9
24,216282,Raphael Framberger,Germany,27,179,76,Right,Normal (170-185),2,3,41,42,53,56,68,69,68,64,64,48,60,51,64,13,15,11,8,9,1200000.0,10000.0,2024.0,52.599999999999994,65.4,57.349999999999994,17.05
24,216349,Alen Halilović,Croatia,27,169,69,Left,Normal (170-),4,2,56,63,60,67,50,36,30,44,68,71,77,69,46,15,11,11,13,10,1300000.0,7000.0,2024.0,72.2,41.5,67.55,14.8
24,216416,Jan Gyamerah,Germany,28,184,79,Right,Normal (170-185),3,4,40,42,56,60,65,66,65,65,66,51,68,57,66,13,12,15,12,11,1100000.0,5000.0,2025.0,58.85,66.15,62.699999999999996,18.75
24,216479,Armando Sadiku,Albania,32,183,80,Right,Normal (170-185),3,3,69,74,68,39,36,35,24,39,63,46,68,41,57,9,15,9,11,7,975000.0,2000.0,2025.0,69.95,44.050000000000004,57.49999999999999,17.1
24,216736,王上源,China PR,30,185,78,Right,Lean (185+),3,3,55,70,52,63,63,66,60,61,69,65,66,73,89,8,9,13,8,12,1200000.0,5000.0,2025.0,69.85,65.55,70.0,16.700000000000003
24,216823,Vincent Vermeij,Netherlands,28,196,90,Right,Lean (185+),2,3,72,71,74,50,30,22,23,37,64,59,59,62,74,9,9,9,13,11,1200000.0,12000.0,2026.0,70.75,40.35,63.45,17.4
24,217082,Wilker José Ángel Romero,Venezuela,30,188,84,Right,Normal (185+),2,3,21,42,27,34,69,67,66,65,56,34,55,50,62,12,9,10,10,12,1000000.0,500.0,2023.0,39.75000000000001,68.95000000000002,51.900000000000006,17.3
24,217439,Brian Kaltak,Vanuatu,29,180,84,Right,Stocky (170-185),2,2,45,85,47,45,57,64,69,59,58,54,59,57,80,7,14,16,9,10,1000000.0,2000.0,2025.0,61.85000000000001,66.7,59.1,18.3
24,218656,Sascha Mockenhaupt,Germany,31,187,87,Right,Normal (185+),2,2,21,49,35,41,67,69,61,64,57,34,51,49,71,12,9,12,7,13,825000.0,7000.0,2024.0,41.6,68.60000000000001,52.900000000000006,18.25
24,218736,Vítor Bruno Rodrigues Gonçalves,Portugal,31,174,67,Right,Normal (170-185),3,3,53,69,66,63,60,61,55,63,69,66,70,65,83,14,15,8,10,10,1000000.0,3000.0,2024.0,70.8,59.650000000000006,69.25,16.400000000000002
24,219118,Nicolás Rinaldi,Argentina,32,190,79,Left,Lean (185+),3,2,64,67,66,62,55,67,60,66,69,67,68,69,70,16,12,11,8,7,950000.0,500.0,2023.0,73.25,62.9,68.24999999999999,16.2
24,219181,Pedro Miguel Amorim Pereira Silva,Portugal,34,174,69,Right,Normal (170-185),3,4,62,72,62,63,46,60,59,66,71,69,71,70,80,16,7,13,6,15,550000.0,5000.0,2024.0,72.4,61.1,70.35000000000001,16.700000000000003
24,219469,Stipe Perica,Croatia,27,193,76,Right,Lean (185+),3,3,70,73,71,44,20,22,18,26,58,50,66,38,52,10,15,15,9,14,1300000.0,7000.0,2025.0,69.89999999999999,35.1,56.25000000000001,19.05
24,219605,Cristian Alejandro Cuevas Jara,Chile,28,174,70,Left,Lean (170-185),3,3,54,61,71,66,59,60,64,59,65,51,66,62,73,15,6,7,8,12,1200000.0,5000.0,2024.0,68.1,62.15,62.84999999999999,16.55
24,219652,Roberto Ibáñez Castro,Spain,30,179,72,Right,Normal (170-185),3,4,66,68,67,67,41,49,42,56,67,70,70,66,40,11,10,9,12,11,1200000.0,5000.0,2024.0,74.45000000000002,51.6,65.1,15.950000000000001
24,219836,Orlando Rubén Yáñez Alabart,Spain,29,190,85,Right,Stocky (185+),1,3,13,48,18,15,12,14,13,19,22,32,14,20,38,67,66,64,67,69,825000.0,4000.0,2026.0,24.900000000000002,24.650000000000006,28.75,66.69999999999999
24,219957,Jacob Barrett Laursen,Denmark,28,181,77,Left,Lean (170-185),3,3,52,61,67,65,65,74,71,62,67,54,67,58,74,9,12,16,12,14,1100000.0,3000.0,2028.0,65.75,65.9,63.05,16.65
24,219988,Felipe Nicolás Avenatti Dovillabichus,Uruguay,30,197,90,Left,Normal (185+),3,3,67,69,70,43,42,40,33,48,72,71,73,70,52,9,8,7,7,8,1200000.0,7000.0,2024.0,73.6,50.75,67.89999999999999,15.2
24,220039,Dion Charles,Northern Ireland,27,177,67,Right,Normal (170-185),3,4,69,68,70,55,38,40,34,47,62,61,65,53,89,7,14,8,14,12,1300000.0,7000.0,2026.0,71.55000000000001,48.949999999999996,64.8,17.35
24,220090,Raphael Rossi Branco,Brazil,32,190,84,Right,Normal (185+),2,1,40,33,39,38,64,67,62,66,63,39,62,59,72,12,9,7,10,8,775000.0,3000.0,2024.0,45.89999999999999,68.5,57.900000000000006,17.0
24,220140,Frankie Kent,England,27,188,76,Right,Lean (185+),2,3,32,38,40,28,66,70,68,64,68,45,61,65,81,10,6,12,11,14,1100000.0,4000.0,2026.0,44.0,67.45,61.7,16.950000000000003
24,220493,Antonio Barreca,Italy,28,184,70,Left,Lean (170-185),3,2,25,54,58,71,62,66,67,67,65,56,70,57,60,11,7,9,13,15,1100000.0,2000.0,2025.0,59.05000000000001,64.45,62.2,16.8
24,220544,Jaime Darío Arrascaita Iriondo,Bolivia,29,175,68,Right,Lean (170-185),3,3,54,51,66,64,52,30,32,24,64,62,64,60,73,6,8,9,14,9,1200000.0,600.0,2023.0,65.8,35.95,63.25000000000001,12.8
24,220638,Luis Miguel Sánchez Benítez,Spain,31,180,73,Right,Normal (170-185),2,3,54,65,69,44,72,72,69,77,65,65,68,65,77,6,11,12,11,13,1000000.0,5000.0,2024.0,68.45,73.39999999999999,66.95,16.35
24,220815,Juan José Narváez Solarte,Colombia,28,181,79,Right,Normal (170-185),3,3,66,74,67,63,43,61,52,58,65,65,70,63,69,10,12,12,11,14,1200000.0,4000.0,2025.0,74.95,57.45000000000001,65.85000000000001,18.35
24,220862,Jordan Hugill,England,31,183,85,Right,Normal (170-185),3,3,68,73,67,53,38,32,34,28,63,55,67,39,69,15,7,14,13,14,1000000.0,8000.0,2026.0,71.2,44.50000000000001,59.550000000000004,19.700000000000003
24,220925,Alessandro André Schöpf,Austria,29,178,74,Right,Normal (170-185),3,4,63,67,68,64,66,58,73,64,71,66,68,67,86,13,6,13,11,10,1200000.0,4000.0,2024.0,73.14999999999999,64.0,69.99999999999999,15.4
24,221007,Guillermo Fernando Hauche,Argentina,30,179,86,Right,Normal (170-185),4,4,67,63,63,54,48,61,55,55,67,68,70,65,70,10,10,16,6,9,1200000.0,500.0,2024.0,72.85000000000001,54.95000000000001,66.39999999999999,15.5
24,221313,Estéfano Arango González,Colombia,29,170,63,Right,Normal (170-),3,3,60,60,60,70,30,20,21,21,65,65,65,60,72,10,9,14,12,8,1200000.0,1000.0,2023.0,69.25,32.0,64.05,16.2
24,221370,Mohammed Ibrahim Al Burayk,Saudi Arabia,30,173,61,Right,Normal (170-185),3,3,54,64,71,72,62,62,65,63,68,71,70,68,75,10,9,10,7,9,1000000.0,13000.0,2025.0,70.85,63.199999999999996,68.60000000000001,15.349999999999998
24,221552,Sivert Heltne Nilsen,Norway,31,184,78,Right,Normal (170-185),2,3,55,62,47,55,70,63,60,66,67,54,64,65,82,16,8,7,9,7,850000.0,2000.0,2025.0,63.05,67.39999999999999,65.4,15.95
24,221567,심상민 沈相民,Korea Republic,30,172,70,Left,Normal (170-185),3,3,47,45,66,67,62,63,66,67,64,58,63,58,76,9,13,13,7,13,1000000.0,3000.0,2023.0,61.150000000000006,65.0,63.45,16.1
24,221618,Lys Mousset,France,27,184,80,Right,Normal (170-185),3,3,67,72,64,54,19,20,17,22,61,56,70,44,48,12,14,13,6,16,1300000.0,11000.0,2024.0,72.75000000000001,31.45,58.80000000000001,19.1
24,221621,Steven Mitchell Birnbaum,United States,32,185,80,Right,Normal (185+),2,2,30,41,28,33,70,64,62,64,59,35,58,54,88,9,15,13,6,15,775000.0,3000.0,2023.0,41.9,68.35,57.599999999999994,17.75
24,221626,Damion Onandi Lowe,Jamaica,30,190,79,Right,Lean (185+),2,3,22,32,31,30,67,67,64,65,50,34,58,53,71,13,13,14,7,7,1000000.0,3000.0,2024.0,37.9,68.6,51.8,17.6
24,221652,Sergio González Poirrier,Spain,31,186,67,Right,Lean (185+),2,3,32,49,28,32,70,72,68,73,66,46,64,59,43,14,15,8,9,11,825000.0,5000.0,2024.0,45.45,68.95000000000002,55.8,17.15
24,221680,Nick Hagglund,United States,30,185,87,Right,Stocky (185+),2,3,23,51,44,57,64,68,63,65,61,51,57,60,54,9,13,6,14,15,1000000.0,3000.0,2023.0,47.300000000000004,67.4,56.7,19.25
24,221762,김선민 金善民,Korea Republic,31,167,65,Right,Normal (170-),3,3,55,64,59,45,61,69,57,67,68,59,66,64,90,10,12,14,8,14,850000.0,3000.0,2023.0,65.15,64.5,65.9,16.6
24,221820,张稀哲,China PR,32,180,69,Right,Lean (170-185),3,4,59,66,69,62,44,49,39,50,71,72,72,68,80,14,9,15,14,15,950000.0,8000.0,2024.0,72.35000000000001,50.25000000000001,70.35,18.6
24,222081,Niklas Sandberg,Norway,28,183,73,Left,Normal (170-185),3,3,63,64,63,67,47,53,52,50,65,67,66,64,77,13,12,6,15,7,1200000.0,2000.0,2026.0,71.2,54.1,66.7,17.0
24,222235,任航,China PR,34,183,83,Right,Normal (170-185),2,4,49,57,64,65,66,70,67,65,58,62,59,63,72,11,6,8,15,13,400000.0,6000.0,2024.0,62.45,68.55000000000001,61.900000000000006,17.200000000000003
24,222346,石柯,China PR,30,182,81,Right,Normal (170-185),2,3,19,46,24,34,67,67,66,66,59,29,56,53,76,12,15,6,13,14,1000000.0,8000.0,2026.0,37.15,67.9,53.95,19.15
24,222521,Oliver Hüsing,Germany,30,193,92,Right,Normal (185+),2,2,27,55,28,38,67,67,65,66,61,45,57,37,58,16,13,14,13,11,1000000.0,6000.0,2025.0,45.29999999999999,69.19999999999999,53.099999999999994,19.450000000000003
24,222587,Franco Nicolás Escobar,Argentina,28,175,72,Right,Normal (170-185),2,3,51,51,54,58,65,70,68,63,63,53,65,60,68,15,9,12,13,7,1100000.0,4000.0,2023.0,60.550000000000004,65.94999999999999,62.24999999999999,17.200000000000003
24,222798,정우재 郑宇宰,Korea Republic,31,179,70,Right,Normal (170-185),3,5,56,68,67,68,63,64,59,65,65,59,67,61,75,12,6,15,11,13,875000.0,5000.0,2028.0,71.5,64.35000000000001,64.8,17.35
24,222838,Bashkim Ajdini,Kosovo,30,176,73,Right,Lean (170-185),3,2,59,69,54,66,58,63,62,65,63,64,65,66,77,9,13,7,9,11,1000000.0,5000.0,2028.0,71.25,60.95000000000001,66.50000000000001,14.9
24,223017,Ömer Ali Şahiner,Turkey,31,175,70,Right,Normal (170-185),3,3,63,73,67,64,58,67,65,64,65,64,67,66,79,13,12,10,13,9,875000.0,9000.0,2024.0,74.6,64.35,67.65,17.200000000000003
24,223045,Uğur Çiftçi,Turkey,31,179,73,Left,Normal (170-185),3,3,38,66,68,71,65,65,63,60,67,63,66,69,71,9,10,13,7,15,875000.0,7000.0,2027.0,67.05000000000001,64.05,66.60000000000001,16.3
24,223085,Luke David Berry,England,30,177,72,Right,Normal (170-185),3,3,69,61,70,61,59,63,60,60,70,69,71,66,71,9,13,16,11,12,1200000.0,18000.0,2025.0,73.35,62.400000000000006,69.10000000000001,17.7
24,223329,Andrea Conti,Italy,29,184,76,Right,Lean (170-185),3,2,58,66,68,67,70,65,65,65,66,62,66,65,66,9,13,13,9,10,1100000.0,2000.0,2025.0,69.80000000000001,65.35000000000001,65.35000000000001,16.0
24,223339,José Manuel Silva Oliveira,Portugal,32,181,73,Right,Normal (170-185),3,4,69,76,69,61,34,21,18,40,64,58,65,60,66,8,9,15,13,14,975000.0,5000.0,2024.0,73.45,39.95,63.1,17.45
24,223354,Bogdan Ilie Vătăjelu,Romania,30,171,81,Left,Lean (170-185),3,4,54,71,61,66,62,62,60,63,65,63,64,65,69,6,13,12,10,11,1000000.0,3000.0,2024.0,70.0,63.6,64.85,16.5
24,223511,Issam Chebake,Morocco,33,175,71,Right,Normal (170-185),2,2,35,57,58,63,66,70,67,66,62,42,62,58,73,9,11,14,10,11,625000.0,500.0,2024.0,59.400000000000006,66.5,60.2,16.55
24,223581,Jonathan Damián Iglesias Abreu,Uruguay,34,170,69,Right,Lean (170-),3,3,60,61,59,62,70,67,64,66,71,70,69,68,77,7,12,12,9,9,550000.0,4000.0,2025.0,68.15,66.05,69.35,13.8
24,223615,Christian Chimino,Argentina,35,178,72,Right,Normal (170-185),3,2,45,60,58,68,66,64,66,65,58,48,64,53,76,12,13,15,11,6,375000.0,3000.0,2024.0,62.749999999999986,65.85000000000001,60.40000000000001,16.85
24,223652,Sebastian Ernst,Germany,28,179,68,Left,Lean (170-185),3,3,63,65,67,61,53,57,60,62,70,67,72,68,84,11,7,8,11,9,1200000.0,12000.0,2024.0,71.80000000000001,59.949999999999996,70.85,16.0
24,223694,Erik Marxen,Denmark,32,185,80,Left,Normal (185+),2,2,43,65,50,61,69,67,67,66,65,50,63,66,70,9,7,11,12,11,775000.0,6000.0,2025.0,61.85,68.45000000000002,62.49999999999999,15.75
24,223843,Damián Andrés Frascarelli Gutiérrez,Uruguay,38,189,82,Right,Normal (185+),1,2,8,51,13,22,22,15,10,21,42,45,26,38,41,66,66,68,68,67,130000.0,500.0,2023.0,27.650000000000002,26.2,40.1,66.0
24,224057,Carlos Agustín Farías,Argentina,35,177,72,Right,Lean (170-185),2,4,55,77,55,50,64,66,59,72,73,70,69,66,82,10,15,11,16,15,475000.0,2000.0,2024.0,70.55,67.05,70.1,18.1
24,224250,Damian Roßbach,Germany,30,187,83,Left,Normal (185+),2,3,31,52,47,60,69,69,66,65,56,41,49,59,69,14,13,8,10,7,1000000.0,6000.0,2025.0,48.85000000000001,68.60000000000001,53.699999999999996,17.6
24,224330,Nicolás Marcelo Stefanelli,Argentina,28,166,71,Right,Normal (170-),3,4,67,67,67,63,38,26,27,39,63,67,68,50,82,7,13,12,11,14,1200000.0,4000.0,2024.0,73.8,41.55,65.3,17.5
24,224488,Furkan Soyalp,Turkey,28,175,68,Right,Lean (170-185),3,4,59,68,66,63,58,53,46,55,74,69,71,70,69,8,7,13,7,16,1200000.0,7000.0,2025.0,73.05,56.2,69.39999999999999,15.55
24,224724,Tayfur Bingöl,Turkey,30,180,74,Right,Lean (170-185),3,3,59,64,68,71,58,62,58,65,71,59,66,63,78,7,7,6,7,15,1000000.0,9000.0,2026.0,70.75,61.949999999999996,66.0,14.600000000000001
24,225018,Florin Andone,Romania,30,180,78,Right,Normal (170-185),3,3,67,70,70,62,45,54,38,51,65,67,65,53,50,8,6,11,15,6,1200000.0,4000.0,2025.0,72.95,55.349999999999994,62.699999999999996,15.65
24,225359,Constantin Valentin Budescu,Romania,34,186,82,Right,Stocky (185+),4,4,66,79,69,70,25,30,29,25,74,75,70,75,45,13,14,14,12,13,575000.0,6000.0,2024.0,78.2,35.25,69.7,16.85
24,225553,Branko Jovičić,Serbia,30,179,74,Right,Normal (170-185),2,3,47,63,56,51,63,70,67,66,66,63,66,61,78,15,14,14,9,12,1000000.0,8000.0,2025.0,63.449999999999996,66.4,66.0,18.5
24,225572,Omar Antonio Albornoz Contreras,Colombia,27,184,79,Left,Normal (170-185),3,3,66,59,62,64,43,58,59,44,63,60,65,58,83,7,13,15,10,14,1300000.0,2000.0,2023.0,68.85,53.650000000000006,64.85,17.65
24,225855,Antonin Bobichon,France,27,178,75,Right,Normal (170-185),3,2,66,75,72,65,55,62,49,58,71,73,66,68,70,15,10,11,12,13,1300000.0,3000.0,2024.0,76.55,59.05,69.19999999999999,17.549999999999997
24,225927,Quentin Lecoeuche,France,29,172,65,Left,Normal (170-185),3,3,43,49,59,65,61,62,62,63,62,58,63,58,86,9,8,13,13,13,1100000.0,5000.0,2025.0,60.3,62.7,62.8,17.0
24,226037,Óscar Ramón Ruiz Roa,Paraguay,32,170,70,Left,Lean (170-),3,4,62,63,67,72,41,38,33,26,58,65,70,55,73,15,9,10,13,6,950000.0,500.0,2024.0,71.35000000000001,37.95,63.25000000000001,16.3
24,226215,Sabin Merino Zuloaga,Spain,31,187,78,Right,Lean (185+),3,3,64,66,71,64,43,55,43,46,62,69,66,61,63,13,8,9,9,13,1000000.0,5000.0,2024.0,72.54999999999998,52.449999999999996,64.8,17.5
24,226495,Sergio Henrique Santos Gomes,Brazil,28,180,77,Left,Normal (170-185),3,4,64,68,66,60,28,20,14,18,59,59,69,45,67,16,14,10,14,11,1200000.0,4000.0,2023.0,71.0,33.050000000000004,60.650000000000006,20.9
24,226539,Younes Namli,Denmark,29,180,70,Left,Lean (170-185),4,3,57,63,61,65,40,44,40,52,68,70,75,64,75,11,9,15,16,9,1200000.0,6000.0,2024.0,71.64999999999999,48.550000000000004,69.8,16.45
24,227594,Jáder Rafael Obrian Arias,Colombia,28,165,63,Right,Lean (170-),3,3,66,68,70,56,38,40,24,24,61,61,64,53,74,11,8,7,8,12,1200000.0,4000.0,2023.0,71.4,38.7,62.7,16.15
24,227766,Lasha Dvali,Georgia,28,191,80,Left,Normal (185+),2,3,35,57,29,29,63,71,69,72,63,43,50,58,76,11,6,15,12,12,1000000.0,500.0,2025.0,45.49999999999999,69.65,55.050000000000004,17.05
24,228009,이규성 李明载,Korea Republic,29,174,68,Right,Normal (170-185),3,3,36,56,51,47,66,69,63,66,68,66,65,64,88,16,15,14,8,8,1000000.0,5000.0,2028.0,58.75000000000001,66.1,66.70000000000002,17.1
24,228144,Jorge Marcos Pombo Escobar,Spain,29,177,76,Right,Stocky (170-185),3,3,68,80,65,66,42,55,56,51,71,69,70,68,62,12,13,8,8,10,1200000.0,5000.0,2024.0,78.05,56.800000000000004,67.75,17.5
24,228517,Andrew Ferai Rinomhota,England,26,175,72,Right,Normal (170-185),3,3,53,58,57,56,65,70,72,69,64,59,63,57,81,13,8,12,13,9,1200000.0,7000.0,2025.0,63.75,70.55,63.550000000000004,18.0
24,228829,Marc Roberts,England,32,193,81,Right,Stocky (185+),2,2,21,33,25,23,68,66,63,68,55,32,55,59,64,7,12,16,16,14,775000.0,7000.0,2024.0,34.0,68.55000000000001,51.800000000000004,18.25
24,228838,Eric Daian Remedi,Argentina,28,169,77,Right,Normal (170-),2,2,40,61,50,51,64,68,63,68,67,57,61,65,68,14,14,11,9,10,1100000.0,6000.0,2023.0,60.050000000000004,69.35000000000001,63.74999999999999,18.25
24,229171,Kenny Prince Redondo,Germany,28,180,71,Left,Lean (170-185),3,3,65,65,60,57,50,45,46,43,65,60,69,50,67,10,7,10,10,9,1200000.0,7000.0,2024.0,70.10000000000001,48.300000000000004,61.95,15.0
24,229267,Philipp Hercher,Germany,27,182,81,Right,Normal (170-185),3,3,60,64,67,70,57,63,63,57,67,58,64,56,82,6,8,15,10,8,1300000.0,7000.0,2024.0,69.80000000000001,62.349999999999994,64.7,15.4
24,229657,Dino Mikanović,Croatia,29,174,70,Right,Normal (170-185),2,3,41,43,57,63,61,65,65,63,57,49,65,52,80,14,13,13,14,9,1100000.0,500.0,2024.0,56.35,63.900000000000006,59.65,18.200000000000003
24,229658,Cristián Andrés Dájome Arboleda,Colombia,29,172,69,Right,Normal (170-185),3,3,66,67,64,64,61,65,40,35,64,61,66,63,82,10,13,12,12,5,1200000.0,4000.0,2024.0,70.5,54.650000000000006,65.25,16.8
24,229743,Alessandro Deiola,Italy,27,189,85,Right,Lean (185+),2,3,61,77,74,53,67,70,65,70,68,63,66,66,77,13,10,9,12,8,1300000.0,10000.0,2025.0,72.85000000000001,70.14999999999999,66.95,17.15
24,229879,David Romney,United States,30,188,86,Left,Normal (185+),2,3,24,52,50,59,70,67,64,70,68,52,61,65,72,9,12,8,5,14,1000000.0,3000.0,2024.0,52.0,69.45,64.10000000000001,16.1
24,229923,Sebastian Stolze,Germany,28,180,76,Right,Lean (170-185),3,3,65,55,61,65,36,23,22,19,68,59,67,56,78,12,11,7,9,12,1200000.0,3000.0,2026.0,69.05,32.4,64.1,16.65
24,230072,Rijad Bajić,Bosnia and Herzegovina,29,189,80,Left,Lean (185+),3,3,71,73,71,45,23,27,20,18,65,52,71,40,66,9,15,11,10,9,1200000.0,7000.0,2025.0,71.5,33.55,59.75,16.950000000000003
24,230228,Paulo Mauro Fajarda Macedo,Brazil,31,180,78,Right,Normal (170-185),2,3,25,60,21,52,71,70,69,75,47,46,51,48,54,17,12,12,16,11,825000.0,5000.0,2026.0,42.25000000000001,71.5,48.849999999999994,19.450000000000003
24,230247,Jadson José Castrelo Rios,Brazil,27,186,81,Right,Normal (185+),2,3,46,60,56,51,67,71,59,64,65,46,67,68,84,8,13,8,9,10,1100000.0,9000.0,2026.0,60.800000000000004,68.2,64.55,15.75
24,230273,Antonaldo V. Laforte Beretta,Brazil,31,178,82,Right,Stocky (170-185),3,3,68,65,74,52,24,21,24,22,75,75,75,69,66,17,16,13,10,19,1000000.0,9000.0,2026.0,72.2,34.85,69.2,21.25
24,230357,Kaio Jesus Aldair Porto,Brazil,31,175,63,Right,Lean (170-185),2,3,52,56,60,68,63,64,58,67,67,56,71,57,63,16,13,10,15,16,875000.0,5000.0,2026.0,66.05,61.15,63.0,18.650000000000002
24,230363,Paulo Fred Mesqueira Serpa,Brazil,35,175,71,Left,Normal (170-185),2,5,63,88,63,72,62,68,66,64,75,63,69,71,74,15,15,13,8,13,475000.0,4000.0,2026.0,77.65,63.800000000000004,68.65,18.05
24,230372,Helio Paulo Caldeira Andrade,Brazil,27,188,82,Right,Normal (185+),2,3,47,72,57,58,71,58,71,73,69,43,77,58,56,14,10,13,8,13,1200000.0,9000.0,2026.0,64.6,70.05000000000001,61.550000000000004,18.9
24,230467,Melvin Luan Regalo Sousa,Brazil,31,182,76,Left,Normal (170-185),3,3,60,58,70,60,31,22,29,25,69,70,69,65,64,19,11,11,12,12,1000000.0,7000.0,2026.0,70.75,36.1,67.44999999999999,19.25
24,230794,Ignacio Gil de Pareja Vicent,Spain,27,168,63,Right,Lean (170-),3,4,66,65,68,58,40,41,35,44,66,70,67,59,58,5,8,7,14,14,1300000.0,4000.0,2024.0,72.64999999999999,41.900000000000006,64.69999999999999,12.75
24,230849,Ignacio Agustín Sánchez Romo,Spain,30,177,71,Right,Lean (170-185),3,3,70,69,62,69,48,41,40,42,65,60,68,62,70,12,14,7,8,15,1200000.0,4000.0,2024.0,74.55,47.85,63.95,18.0
24,230981,Lucas Galvão da Costa Souza,Brazil,32,182,78,Left,Normal (170-185),3,3,45,56,56,60,69,67,68,71,65,61,65,64,70,7,6,5,15,10,775000.0,6000.0,2025.0,62.25000000000001,69.3,64.8,15.5
24,231093,Juan Gabriel Patiño Martínez,Paraguay,33,180,88,Right,Stocky (170-185),2,2,17,35,27,49,67,70,62,64,63,31,65,48,64,14,9,10,8,14,575000.0,5000.0,2024.0,37.550000000000004,68.3,52.55,17.799999999999997
24,231212,Esteban Leonardo Rolón,Argentina,28,178,70,Right,Normal (170-185),2,2,42,69,55,54,68,63,63,68,69,63,66,67,65,15,8,15,10,11,1100000.0,7000.0,2024.0,64.19999999999999,66.10000000000001,65.9,17.25
24,231464,Jhon Jairo Velásquez Turga,Colombia,28,174,70,Right,Normal (170-185),3,2,64,66,63,58,49,41,33,44,66,69,66,59,70,7,11,12,9,9,1200000.0,3000.0,2025.0,72.60000000000001,45.65,64.95,14.100000000000001
24,231688,Thibang Sindile Theophilus Phete,South Africa,29,187,80,Right,Normal (185+),2,3,36,52,47,28,71,71,66,69,64,48,62,65,71,5,11,8,11,12,1000000.0,4000.0,2024.0,51.4,70.45,61.5,15.700000000000001
24,231949,Saman Ghoddos,Iran,29,175,79,Right,Normal (170-185),4,3,68,78,68,67,54,52,44,46,71,70,71,62,61,10,11,6,13,9,1200000.0,20000.0,2024.0,77.45,54.10000000000001,67.55,15.95
24,232066,Walter Rodrigo González Sosa,Paraguay,28,185,79,Right,Normal (185+),3,3,68,73,72,51,38,22,15,17,51,58,66,37,68,7,6,9,11,15,1200000.0,500.0,2024.0,73.10000000000001,34.150000000000006,57.70000000000001,16.1
24,232358,Judson Silva Tavares,Brazil,30,170,71,Right,Normal (170-),2,2,32,59,34,46,68,71,65,66,70,52,64,62,76,11,9,8,14,8,1000000.0,3000.0,2024.0,54.85000000000001,67.45000000000002,63.99999999999999,14.850000000000001
24,232406,Robin Krauße,Germany,29,179,74,Right,Normal (170-185),2,3,34,57,52,58,64,65,70,66,66,64,59,64,87,9,6,13,11,13,1000000.0,6000.0,2024.0,56.25000000000001,67.5,65.1,16.1
