Year,ID,Name,Height,Weight,Strength,Stamina,Agility,Composure
24,252858,Edvard Sandvik Tagseth,171,67,57,78,82,64.0
24,253384,César Roman Ibáñez,179,75,65,65,60,53.0
24,253510,Jake O'Brien,197,84,84,57,32,46.0
24,253860,Roger Alexander Manríque Laorca,181,70,62,74,60,46.0
24,254003,Aritz Arambarri Murua,186,76,75,70,38,55.0
24,254066,Yvo Nahuel Calleros Rébori,181,77,84,70,52,55.0
24,255314,Peter Kioso,183,73,65,73,66,60.0
24,256044,Pedro Miguel Santos Amador,181,73,60,64,73,61.0
24,256140,Kevin Mathías Lewis Rodríguez,173,73,63,74,68,63.0
24,256726,Marvin Keller,189,87,51,20,26,24.0
24,257072,Henrik Heggheim,189,77,75,72,56,64.0
24,258165,Anthony Tite Musaba,182,72,70,65,79,48.0
24,258217,Franco Anthony Medina Soto,179,72,64,75,63,49.0
24,258468,Rémy Vita,170,66,40,66,75,63.0
24,258484,Gabriele Ferrarini,180,70,50,67,65,67.0
24,258784,Carlo Gregor Boukhalfa,186,79,76,73,66,53.0
24,259615,Carlos Percy Liza Espinoza,185,86,70,65,71,58.0
24,261438,Siro Ignacio Cabral Rosane,177,75,72,68,56,56.0
24,261885,Juan Cruz Guasone,197,96,84,63,36,56.0
24,262404,Felix Bacher,190,81,84,74,52,59.0
24,262583,Tonio Teklić,182,76,63,62,78,57.0
24,262669,Enzo Leopold,174,74,47,74,81,59.0
24,263158,檜尾 昂樹,165,60,33,95,77,64.0
24,263549,Edgaras Utkus,190,77,77,63,49,53.0
24,264000,Furkan Bayır,188,80,70,70,61,55.0
24,264195,Javier Martón Ansó,183,72,61,49,51,55.0
24,264210,Muhammed Gümüşkaya,177,66,52,69,75,65.0
24,264772,Edgar Leonardo Carrión Dorta,175,67,60,77,69,58.0
24,265701,Václav Sejk,180,70,74,62,74,47.0
24,265767,Gonzalo Nápoli Soria,176,70,58,75,66,54.0
24,266532,Ricardo Agustín Chopitea Trujillo,178,70,61,74,57,47.0
24,267995,Jackson Ragen,198,91,82,65,40,61.0
24,269248,Derry John Murkin,183,81,73,83,70,50.0
24,270363,Mael Durand de Gevigney,186,77,70,71,42,63.0
24,270456,Lucas Souto,180,70,58,80,72,55.0
24,270528,Žan Zaletel,185,77,74,64,55,55.0
24,270632,Jakub Kadák,177,68,43,63,70,69.0
24,270870,Miguel Raimundo Nóbrega,189,83,81,63,47,61.0
24,272613,Manuel Alberto Cunha Lopes,185,77,75,54,49,63.0
24,272947,Mauro Martín Peinipil,178,75,56,79,70,48.0
24,273863,Felipe Espinoza Ramirez,179,72,57,71,61,63.0
24,274070,Julián Israel Alfaro Gaete,176,67,56,78,76,63.0
24,274122,Martín Barrios Santos,177,73,64,68,66,59.0
24,224947,Daniel James Grimshaw,185,77,42,42,38,37.0
24,226524,Marko Johansson,194,86,63,35,39,51.0
24,234576,Diogo Lucas Queirós,185,80,75,64,54,56.0
24,234925,Kik Pierie,183,75,69,54,69,66.0
24,235652,Utku Yuvakuran,192,81,68,17,48,38.0
24,235913,Elliot John Embleton,173,64,47,66,79,58.0
24,238736,Renat Oleq Oğlu Dadaşov,188,81,72,63,67,59.0
24,239267,Afimico Pululu,175,80,72,69,83,61.0
24,240117,Maren Haile-Selassie,180,72,62,70,89,60.0
24,240580,Ben Folami,180,80,77,71,83,57.0
24,240611,Dru Yearwood,173,68,71,83,76,63.0
24,240728,Duplexe Tchamba Bangou,191,79,81,69,51,53.0
24,241858,Axel Bamba,185,89,87,65,56,66.0
24,241982,Elliot William Watt,179,72,56,90,82,66.0
24,242003,Daam Wonnebald Foulon,180,78,66,68,71,57.0
24,242752,Nathan Ferguson,178,76,69,48,56,68.0
24,243726,Liam Kerrigan,171,65,70,70,72,56.0
24,243788,Arbnor Muçolli,175,70,52,71,86,66.0
24,243921,Jakub Jan Łabojko,179,78,71,65,67,57.0
24,244267,Antonio Marin,184,78,69,63,71,62.0
24,244280,Adrian Fein,187,81,76,70,69,70.0
24,244413,Manuel Pfeifer,178,78,68,70,70,53.0
24,244565,Ethan Erhahon,173,66,70,77,70,64.0
24,244725,Henricus Gerardus Hubertus Maria Linthorst,185,82,76,78,67,63.0
24,244767,Carlos Vicente Robles,179,69,57,61,57,53.0
24,244870,Joshua Myles Abraham Key,178,69,69,89,78,57.0
24,245249,Carlos Manuel Insaurralde Ochart,176,76,63,72,71,65.0
24,245560,Michael Venturi,193,80,59,41,57,61.0
24,245750,Florian-Horst Carstens,192,89,88,60,34,54.0
24,246121,Stephen Kelly,174,68,56,87,83,58.0
24,246296,Kion Reece Etete,198,90,88,59,54,57.0
24,246753,Mads Juhl Kikkenborg,197,93,67,26,34,28.0
24,246909,鈴木 冬一,165,60,34,81,86,56.0
24,247759,Lamine Ghezali,175,60,57,65,82,67.0
24,247822,Joshua Nisbet,158,58,31,88,83,56.0
24,247931,Alec Van Hoorenbeeck,187,77,72,65,62,47.0
24,248113,Alexandru Irinel Mățan,165,61,44,63,88,59.0
24,248568,Patryk Makuch,187,84,84,71,56,62.0
24,248765,Christian Joe Conteh,182,72,52,69,89,62.0
24,248880,Nesta Guinness-Walker,183,79,66,70,70,57.0
24,251336,Maudo Lamine Jarjué,189,90,88,67,56,52.0
24,251433,Ben Alexander Voll,195,85,67,22,27,59.0
24,252169,Thierry Lutonda,167,65,57,64,78,58.0
24,252268,Ruben Roosken,183,70,58,75,76,60.0
24,252333,Robert Andrés Mejía Navarrete,173,69,50,78,80,66.0
24,254069,Djorkaeff Neicer Reasco González,172,75,71,79,68,73.0
24,254211,Jhon Jairo Espinoza Izquierdo,180,77,74,68,75,59.0
24,254257,Serkan Asan,170,67,39,65,70,60.0
24,255105,Ilya Shkurin,188,80,75,72,63,59.0
24,255453,Juan Manuel Cruz,186,71,75,55,55,57.0
24,255779,Kacper Chodyna,176,68,60,85,83,58.0
24,258526,Simon Elisor,186,75,69,72,66,55.0
24,258570,Baptiste Roux,190,79,76,62,57,63.0
24,258893,Sava-Arangel Čestić,192,87,85,63,49,52.0
24,259316,Théo Leoni,180,68,55,67,70,66.0
24,259905,Luis Ángel Cano Quintana,167,64,57,68,60,64.0
24,262501,Aritz Aldasoro Sarriegi,176,70,57,75,66,63.0
24,262551,Stefán Teitur Þórðarson,189,76,65,76,57,64.0
24,263310,Anssi Suhonen,170,69,48,57,90,59.0
24,264257,Tijjani Noslin,177,75,56,70,75,58.0
24,266334,Samuel Rogers,193,86,78,65,67,58.0
24,269569,Jan Gorenc,192,80,77,65,39,46.0
24,270071,Habib Sylla,178,75,70,63,68,50.0
24,270825,Ahmed Nadir Benbouali,190,85,85,55,56,67.0
24,270980,Darijo Grujčić,188,85,81,70,64,55.0
24,271201,Nunzio Lella,188,75,72,82,71,58.0
24,271638,Ismajl Beka,197,84,81,68,44,50.0
24,273560,Matías Emiliano Rocha Calderón,183,75,78,64,65,61.0
24,273753,Basilio Ndong Owono Nchamaaa,173,73,79,67,66,60.0
24,274000,Elias Saad,185,72,56,69,77,62.0
24,274124,Junior José Paredes Jaspe,182,75,68,58,52,50.0
24,275548,Madson de Souza Silva,164,54,55,79,68,57.0
24,276027,Rayan Ghrieb,180,81,50,48,74,65.0
24,276374,Raz Shlomo,188,75,70,63,52,52.0
24,276921,Igor Formiga,177,77,52,75,68,65.0
24,225809,Edisson Restrepo Perea,177,72,72,72,62,56.0
24,227278,Gustav Berggren,187,80,73,79,66,58.0
24,227882,Samuel Ruben Leach Holm,184,75,59,63,60,70.0
24,229378,Adetayo Oluwatosin Olusegun Edun,172,75,59,80,82,61.0
24,231912,김건웅 金建熊,185,81,79,63,65,55.0
24,234049,Babacar Niasse Mbaye,195,77,38,27,37,31.0
24,235425,Derrick Jones Amaniampong,193,75,87,78,56,60.0
24,236938,Mallik Wilks,183,73,71,71,74,70.0
24,237732,Odysseus Velanas,180,70,62,68,69,70.0
24,238461,Luis Perea Hernández,191,83,79,65,52,57.0
24,238878,Tarek Salman Salman,179,69,71,75,60,67.0
24,239247,Daniel Morer Cabrera,166,61,59,70,69,55.0
24,239451,Kévin Appin,177,71,66,75,67,66.0
24,239553,Tom Bayliss,183,78,66,74,66,69.0
24,240922,Daniel Escriche Romero,178,75,67,69,70,49.0
24,241995,Lars Dietz,190,79,81,66,63,63.0
24,242528,Thomas Buitink,174,68,68,72,67,63.0
24,242562,Jasper van der Werff,188,80,73,57,66,67.0
24,242802,Miguel San Román Ferrándiz,189,79,55,31,38,40.0
24,242994,Kerem Atakan Kesgin,176,71,53,66,83,63.0
24,243025,Lindrit Kamberi,183,80,74,72,60,58.0
24,243514,Jonathan Meier,181,75,63,71,71,47.0
24,243885,Mons Bassouamina,173,68,68,71,69,64.0
24,244190,Filippo Lorenzo Sgarbi,191,84,81,62,52,60.0
24,244240,Chris Forino-Joseph,191,83,85,62,53,55.0
24,245092,Guy-Marcelin Kilama,182,80,74,86,85,51.0
24,245174,Bruce Anderson,177,77,64,65,75,59.0
24,246127,Paul Will,185,77,75,79,63,56.0
24,246385,Adi Nalić,190,83,70,81,74,65.0
24,246613,Joël Zwarts,190,83,78,66,68,51.0
24,247159,Cemali Sertel,186,80,70,65,63,53.0
24,247308,John Nelson,177,73,62,72,62,62.0
24,247758,Iron Gomis,175,66,67,63,70,70.0
24,247856,Byron Nieto,182,73,70,75,81,63.0
24,248054,Iulian Laurențiu Popescu,180,68,38,19,25,32.0
24,250763,Erik Engelhardt,179,78,79,79,69,66.0
24,251057,Octavian Gabriel Vâlceanu,187,77,37,19,39,50.0
24,252082,Charles-Andreas Brym,185,68,69,67,72,59.0
24,254142,Joe Zen Robert Bell,182,77,73,84,66,65.0
24,255386,Lautaro Tomás Escalante,170,67,49,67,76,67.0
24,255446,Eric Junior Bocat,182,71,59,66,69,60.0
24,255965,Miguel Angel Martínez Irala,188,79,51,16,36,35.0
24,257027,Jesús Ruiz Suárez,185,77,69,35,53,50.0
24,257692,Alban Ajdini,180,72,54,45,78,67.0
24,258557,Juan Manuel Bravo Alcántara,188,74,70,68,70,61.0
24,259611,Carlos Miguel Cabello Anagua,175,65,40,65,59,47.0
24,259752,Jan Luca Schuler,190,86,78,55,54,66.0
24,262240,Tomás Ezequiel Galván,172,66,39,54,79,69.0
24,262776,Fynn-Luca Lakenmacher,188,92,82,73,59,63.0
24,262840,Lukas Kunze,189,78,76,84,64,57.0
24,266387,Jiovany Javier Ramos Díaz,180,78,71,72,54,58.0
24,266640,Juan José Heinze,176,71,59,65,72,47.0
24,268924,Shady Oukhadda,187,80,78,76,59,46.0
24,270116,Raphael Schifferl,195,81,72,69,45,51.0
24,271386,Abdulkerim Çakar,176,70,67,61,74,65.0
24,274458,Enzo Adrián López,181,74,75,71,73,57.0
24,275691,Ibrahim Olawoyin,178,72,66,73,83,58.0
24,276601,Kwenzokuhle Shinga,175,72,50,73,66,51.0
24,278108,Kayque Luiz Pereira,176,81,73,66,61,61.0
24,222503,Harvey Isted,186,74,37,25,34,38.0
24,229176,Görkem Sağlam,178,72,61,74,80,61.0
24,229907,Julian Lelieveld,178,69,63,75,67,58.0
24,232410,Florian Escales,184,78,69,35,24,47.0
24,232901,Mukhtar Abdullahi Ali,183,68,63,76,72,71.0
24,235027,Luke Kevin Southwood,185,72,40,32,68,52.0
24,235728,Warren Patrick O'Hora,191,84,83,76,40,61.0
24,236248,Benjamin Luke Woodburn,174,72,53,66,81,63.0
24,236586,김진야 金真冶,177,63,56,87,82,57.0
24,236670,Nicolás Mauricio Zalazar,179,77,79,67,61,56.0
24,237884,Lars Ritzka,182,78,66,77,66,63.0
24,239312,Bel-Durel Avounou,179,71,73,75,67,64.0
24,239708,Marko Raguž,192,80,74,33,73,64.0
24,241835,Jizz Hornkamp,182,81,72,72,60,62.0
24,241861,Nathaniel Caleb Atkinson,181,72,71,83,81,63.0
24,242040,Olaus Jair Skarsem,178,67,56,83,85,66.0
24,242670,Toni Domgjoni,177,74,67,74,70,68.0
24,242863,Ali Sadiq Nasser Al-Hassan,182,65,67,75,63,60.0
24,243632,Charles Nathan Abi,189,88,80,51,74,66.0
24,244757,Augusto Schott,174,69,53,74,73,62.0
24,245022,Nicholas Opoku,190,78,86,70,62,58.0
24,245809,Yann Kitala,186,83,82,60,67,56.0
24,246991,Liam Scales,188,85,79,64,56,63.0
24,247062,Saeed Juma Hasan Juma Alsaadi,174,70,72,75,59,60.0
24,247476,Hassani Dotson Stephenson,180,77,66,76,62,61.0
24,247949,Ștefan Marinel Vlădoiu,178,73,64,66,80,57.0
24,247976,Cătălin Vasile Căbuz,187,79,73,32,45,21.0
24,248812,Yaw Ackah,169,65,40,70,73,69.0
24,250927,Okan Erdoğan,185,78,72,64,63,58.0
24,251022,Cristian Ionuț Costin,177,73,60,81,78,60.0
24,251289,Thomas Leon Keller,186,80,77,69,59,55.0
24,251339,Giuliano Cerato,170,65,46,65,71,60.0
24,251352,Jacob Shaffelburg,178,74,59,69,80,55.0
24,253076,Răzvan Philippe Onea,176,76,63,82,78,57.0
24,254227,Joel Steven Quintero Nazareno,184,84,84,47,50,58.0
24,257136,Omar Haktab Traoré,187,77,62,85,69,58.0
24,258263,Nikoloz Ninua,186,73,66,73,65,62.0
24,259192,Muhammed Badamosi,198,85,85,71,63,61.0
24,261047,Robin Maximilian Meißner,181,78,74,63,67,53.0
24,261140,Javain Okemio Brown,180,79,75,71,62,68.0
24,268349,Jasper Löffelsend,180,75,63,75,61,60.0
24,268535,Gian Nardelli,186,76,82,68,59,54.0
24,269307,Semih Sahin,177,72,55,63,74,61.0
24,272318,Diego Alfonzo Luna Flores,184,82,75,67,56,47.0
24,272971,Emiliano Bermúdez Arias,180,75,64,30,28,38.0
24,273888,Funsho Ibrahim Bamgboye,173,67,68,75,75,61.0
24,275785,Ronald Pereira Martins,177,69,46,69,71,66.0
24,215036,Fernando Nicolás Cornejo Miranda,171,72,71,76,71,56.0
24,216833,Jeroen Houwen,188,73,63,25,35,47.0
24,219967,Dominik Hładun,190,77,42,33,32,49.0
24,223224,Marin Jakoliš,182,74,66,54,70,60.0
24,225054,Anthony Kalik,180,72,67,79,69,58.0
24,227603,Patrick Kpozo,180,77,74,76,82,58.0
24,228363,Joris Kramer,187,76,75,67,54,54.0
24,228757,Marcus Klingenberg Mathisen,184,79,84,78,65,66.0
24,228788,Jérémie Broh,180,71,64,69,73,54.0
24,228827,Jeando Pourrat Fuchs,176,70,76,87,84,67.0
24,228888,Samuel George Alan Edmundson,190,80,87,70,50,58.0
24,230131,Yeison Abelardo Súarez Vásquez,174,68,44,62,53,54.0
24,230736,Eric Bugale Kitolano,175,70,58,74,87,62.0
24,232599,中山 雄太,181,68,70,82,70,54.0
24,233378,Jordan Shipley,183,73,66,73,64,65.0
24,234300,Lassi Lappalainen,183,76,68,64,62,62.0
24,234358,Joseph Ceesay,184,78,82,76,77,57.0
24,234901,Nicklas Shipnoski,184,75,44,70,77,56.0
24,235222,Siebe Horemans,183,72,65,76,70,62.0
24,235247,Samuel Toby Smith,185,73,76,74,73,59.0
24,235885,Tristan Muyumba Nkita,165,60,64,80,72,65.0
24,236283,Marco Borgnino,176,70,65,66,86,52.0
24,236508,Adrián Diéguez Grande,187,78,72,59,57,56.0
24,236695,José Luis Muñoz León,182,76,76,78,56,55.0
24,237181,Yoan Severin,188,79,79,70,52,53.0
24,237347,Abdel Hakim Abdallah,170,68,66,81,89,50.0
24,237544,Luca Vido,182,75,69,62,69,63.0
24,237833,Mark Thomas Harris,182,75,69,74,79,65.0
24,238474,Moutir Chajia,177,72,38,34,71,73.0
24,238503,Leo Weinkauf,198,94,59,26,24,37.0
24,238519,Hamdan Al Shamrani,180,77,71,79,78,52.0
24,238965,Orestis Kiomourtzoglou,188,79,78,77,61,65.0
24,239259,Rocky Bushiri Kisonga,187,91,91,71,42,50.0
24,239493,Makana Rudi Baku,177,72,68,64,90,64.0
24,239506,Samuel Joseph Hughes,187,80,85,72,50,60.0
24,239747,Sergio Duvan Córdova Lezama,188,87,78,55,67,55.0
24,239925,Sebastian Reinhard Klaas,178,65,42,65,80,58.0
24,240331,Panutche Amadu Pereira Camará,185,73,72,82,66,66.0
24,240847,Leonardo Miramar Rocha,200,72,87,53,50,62.0
24,241140,Francisco Jesús López de la Manzanara Delgado,183,75,65,63,65,64.0
24,241428,Harvey Andrew Knibbs,187,83,74,81,64,58.0
24,242643,Liam Fraser,185,83,78,64,54,58.0
24,243256,Oleksandr Pikhalyonok,179,72,47,71,59,68.0
24,244305,Rubén Alejandro Ramírez Dos Ramos,181,79,78,54,56,55.0
24,244548,Eyob Zambataro,177,65,47,78,68,58.0
24,246165,José Luis Sinisterra Castillo,171,75,61,60,82,67.0
24,246848,Boubacar Fofana,183,74,60,61,83,62.0
24,247041,Anderson Dos Santos Gomes,184,84,76,82,76,63.0
24,248110,Paul Alexandru Iacob,185,80,75,80,65,62.0
24,250835,Marius Noubissi,180,87,85,70,75,63.0
24,251493,Ali Mohamed Abdallah,167,63,52,66,91,62.0
24,251800,Ufuk Akyol,180,74,68,66,63,60.0
24,251918,Anthonys Gabriel Matos Rivero,183,77,73,53,42,60.0
24,252088,Saúl Crespo Prieto,186,79,81,65,61,57.0
24,252135,Daniel Fernández Fernández,178,70,59,65,56,54.0
24,252695,Kevin Andrés Pérez Pérez,170,69,39,51,69,57.0
24,252799,Tarık Çetin,193,86,61,28,24,28.0
24,253253,Miguel Ángel Benítez Guayuan,172,77,69,83,80,67.0
24,253282,Juan Manuel Izquierdo Viana,187,80,74,58,61,60.0
24,254501,Pape Meïssa Ba,187,72,74,64,55,58.0
24,255040,Olabiran Blessing Muyiwa,180,80,72,51,59,61.0
24,255459,Alexander Bernhardsson,185,73,65,60,73,55.0
24,256089,Edison José Penilla Herrera,192,95,86,64,61,59.0
24,257471,Luís Carlos Machado Mata,180,70,50,76,66,59.0
24,259856,Williams José Lugo Ladera,174,68,60,73,55,58.0
24,261351,Yair Ezequiel Arismendi,163,62,50,80,71,53.0
24,261504,Daniel Alejandro Rivillo Godoy,179,71,49,55,65,47.0
24,262383,Christopher Cvetko,182,74,72,87,63,62.0
24,262790,Mats Deijl,181,71,64,78,62,59.0
24,266713,Iván Alejandro Anderson Hernández,175,75,66,67,66,55.0
24,274004,Francisco Pedro Tiago Silva,172,70,51,54,65,55.0
24,276407,Joneston Omorwa,190,78,69,67,43,60.0
24,212710,Joel Dinis Pereira Castro,188,70,56,34,34,54.0
24,213488,Daniël De Silva,170,60,42,82,86,64.0
24,213665,Jordan Alexander Houghton,183,77,73,79,58,65.0
24,216114,Ivan Tarek Fjellstad Näsberg,187,88,79,69,63,59.0
24,216348,Nick Gillekens,185,80,63,30,38,32.0
24,223150,Lionel Mpasi-Nzau,182,78,68,21,35,40.0
24,223811,Norbert Alblas,186,77,62,30,30,44.0
24,223814,Damon Mirani,182,76,77,73,41,59.0
24,223925,Alexander Brunst-Zöllner,195,88,70,30,34,32.0
24,225531,Dario Van den Buijs,188,78,75,65,54,61.0
24,225713,Jean-Kévin Augustin,179,81,59,43,68,62.0
24,226084,Ryan Hardie,188,73,67,73,71,61.0
24,226804,Joaquín Matías Papaleo,186,76,56,24,45,45.0
24,228238,Jostein Maurstad Gundersen,186,82,79,67,59,63.0
24,228562,Raphael Lukas Sallinger,196,84,79,44,39,31.0
24,228814,Andre Jay Green,180,71,60,67,69,65.0
24,229354,Arianit Ferati,168,71,61,74,77,64.0
24,230055,Nicholas Antero Hämäläinen,176,74,59,70,66,59.0
24,231129,Axel Alan Rodríguez,180,75,76,73,67,60.0
24,231199,Hakeem Ademola Odoffin,191,81,76,74,64,60.0
24,232668,Liam Craig Gordon,183,77,81,73,44,53.0
24,232760,El Hadji Pape Djibril Diaw,196,91,90,68,70,57.0
24,233286,In Jae Hwang,187,73,59,36,33,31.0
24,235820,Paul Gartler,187,75,37,18,36,24.0
24,236467,Felix Götze,185,80,72,67,68,66.0
24,238310,André Luís da Costa Alfredo,179,70,72,71,75,68.0
24,238360,Lachlan Andrew Wales,179,75,69,86,74,60.0
24,239661,Isaiah Ahmad Young,181,68,61,72,78,56.0
24,239952,Ákos Kecskés,190,75,76,65,52,58.0
24,240501,Aléxandros Katránis,175,74,63,69,70,59.0
24,242541,Ciaron Maurice Brown,185,76,75,72,61,57.0
24,242703,James Thomas Marcinkowski,188,82,68,40,23,52.0
24,243210,Yacoub Aly Abeid,174,70,76,89,80,59.0
24,245722,Gustav Niklas Henriksson,188,80,76,49,45,63.0
24,254994,Miro Tenho,190,82,74,65,41,54.0
24,255524,Danny Agostinho Henriques,186,81,72,72,46,62.0
24,257067,Zac McGraw,193,93,83,67,52,55.0
24,263061,Konrad Faber,179,69,61,66,73,61.0
24,263452,Turgay Gemicibaşı,180,70,70,65,56,65.0
24,269880,Andreas Christodoulou,188,83,58,24,39,38.0
24,271050,Donatien Gomis,188,85,82,66,40,48.0
24,271589,César Lobi Manzoki,188,80,73,60,65,51.0
24,273861,Matías Gastón Rodríguez Olivera,185,88,61,17,38,35.0
24,275347,Macaulay Langstaff,178,70,65,78,76,62.0
24,275494,David Castro Pazos,192,80,84,75,41,72.0
24,276259,Andrej Fábry,177,78,63,80,71,59.0
24,199865,Pietro Perdichizzi,182,74,69,63,66,52.0
24,201035,Michał Szromnik,190,80,52,26,47,33.0
24,205759,Dejan Stojanović,196,89,60,34,34,56.0
24,206546,Pablo Íñiguez de Heredia Larraz,184,73,72,55,58,60.0
24,209816,Jonathan Buatu Mananga,187,83,82,66,38,66.0
24,211245,Marcin Cebula,177,65,62,69,84,63.0
24,215301,Lloyd Richard Jones,191,78,85,69,36,53.0
24,219998,José Agustín Mauri,169,68,33,67,90,74.0
24,221271,Théo Pellenard,182,78,71,60,61,63.0
24,221336,Lyes Hafid Houri,166,59,32,70,76,62.0
24,222168,Lars-Jørgen Salvesen,186,82,80,76,56,60.0
24,222329,Mateusz Wdowiak,174,60,52,71,82,63.0
24,222396,Dominic Ball,185,75,71,53,64,66.0
24,223157,Andrija Novakovich,192,78,77,70,65,63.0
24,223595,John-Patrick Strauß,177,68,51,75,80,60.0
24,223957,Lucas Frédéric Pirard,191,96,70,23,37,35.0
24,224130,Joshua Anthony Vickers,193,90,52,32,36,39.0
24,224902,Mario Gargiulo,187,81,83,78,58,63.0
24,225087,Fawaz Al Sagourq,176,68,55,91,85,47.0
24,225428,Fabio Gerli,173,68,51,79,72,63.0
24,225959,Ante Roguljić,180,70,53,51,70,61.0
24,226208,Ignacio Monsalve Vicente,188,74,72,62,31,59.0
24,228759,Kenji-Van Boto,183,71,74,87,71,56.0
24,229073,Joshua Jacob Dacres-Cogley,174,68,68,91,81,57.0
24,229200,Florian Yves Le Joncour,193,86,83,66,37,60.0
24,229217,Yaw Yeboah,170,70,54,59,87,60.0
24,229704,Jérémy Vachoux,184,78,36,32,39,48.0
24,229707,Jonathan Jeremy Lewis,170,68,59,57,80,65.0
24,231597,Carlos Eduardo Cermeño Uzcátegui,176,72,71,61,73,58.0
24,231919,Alessandro Murgia,185,78,66,52,53,62.0
24,232843,Dominik Prokop,172,68,50,63,88,67.0
24,233570,Carmelo Algarañaz Añez,175,76,60,77,63,48.0
24,233572,Dominic Daniel Udoh,183,73,81,82,81,58.0
24,233714,Nicolás Servetto,181,80,81,69,60,55.0
24,234799,Yohan Demoncy,181,75,70,91,68,66.0
24,234883,Grzegorz Tomasiewicz,166,64,41,86,83,61.0
24,234892,Matheus Rossetto,180,75,59,68,71,69.0
24,235318,Mihai Ionuţ Butean,181,71,63,84,76,63.0
24,235513,Silvère Ganvoula M'boussy,191,90,83,58,61,62.0
24,235546,Anton Krešić,198,83,82,64,46,58.0
24,236037,Pelle Clement,177,67,57,73,75,63.0
24,236861,Fabián Camilo Mosquera Mercado,177,70,73,81,66,59.0
24,238351,김동민 金东明,180,75,75,84,78,62.0
24,238559,Sebastian Mai,195,91,94,62,33,65.0
24,239485,Júnior Udeme Pius,193,74,79,59,42,59.0
24,239930,Damian Rasak,184,77,74,81,74,56.0
24,240045,Ivan Ljubić,184,82,78,68,63,65.0
24,240156,Luca Marseiler,176,68,54,70,80,53.0
24,240259,Mehdi Merghem,185,75,68,71,78,60.0
24,240529,Rayco Rodríguez Medina,179,65,59,66,76,62.0
24,240677,Martin Skjelbreid Ellingsen,180,75,71,65,67,68.0
24,244799,Pol Moreno Sánchez,188,80,78,64,38,58.0
24,246015,Luis Enrique Del Pino Mago,183,86,73,65,55,52.0
24,247911,Cristian Mihai Căpățînă,177,75,66,82,63,63.0
24,248434,Daniel Patrick Hanslik,186,81,74,81,65,60.0
24,250883,Enzo Lombardo,174,69,34,70,80,62.0
24,250947,Alexander Nollenberger,180,72,68,81,79,62.0
24,251260,Blaž Kramer,191,87,83,41,65,63.0
24,253182,Haithem Loucif,177,65,37,62,67,48.0
24,253842,Giancarlo Schiavone Modica,188,86,72,38,40,50.0
24,254943,Juan Carlos Montenegro Sedamano,165,65,64,65,71,49.0
24,259410,Álvaro Marcial Campuzano,185,90,83,85,62,51.0
24,260140,Ronaldo Iván Martínez Rolón,174,71,62,59,61,51.0
24,260841,Denis Kolinger,199,92,91,64,38,52.0
24,265627,José Daniel Rivera Martínez,170,71,68,64,65,58.0
24,266837,Santiago Ezequiel Etchebarne Peressini,178,83,82,57,42,46.0
24,268134,Lovro Cvek,183,79,79,75,53,51.0
24,269302,Maurice Neubauer,180,73,55,81,66,56.0
24,269424,三野 草太,181,78,72,90,61,49.0
24,270282,Dylan Tavares dos Santos,172,60,63,73,69,51.0
24,274192,Ervin Vladimir Zorrilla Perez,178,67,56,60,71,49.0
